klassifizierung	k l a AD s i AH f i AH t s iː AI ʀ ʊ BD ŋ
klassismus	k l a AD s ɪ BE s m ʊ BD s
klatschen	k l a AD t ʃ n̩
klausur	k l a AD ʊ̯ BM z uː AM ɐ̯
klavierkonzert	k l a AD v iː AI ɐ̯ k ɔ BB n t s ɛ BG ʁ t
klebeband	k l eː AG b ə BG b a AD n t
kleben	k l eː AG b ə BG n
kleberand	k l eː AG b ə BG ʁ a AD n t
klebrand	k l eː AG p ʁ a AD n t
kleckern	k l ɛ BG k ɐ CA n
kleeblatt	k l eː AG b l a AD t
kleiden	k l a AD ɪ̯ BL d ə BG n
kleinbauer	k l a AD ɪ̯ BL n b a AD ʊ̯ BM ɐ CA
kleinhalten	k l a AD ɪ̯ BL n h AA a AD l t n̩
kleinkrieg	k l a AD ɪ̯ BL n k ʁ iː AI k
kleinkriegen	k l a AD ɪ̯ BL n k ʀ iː AI ɡ n̩
kleinlibelle	k l a AD ɪ̯ BL n l i AH b ɛ BG l ə BG
kleinplanet	k l a AD ɪ̯ BL n p l a AD n eː AG t
kleinplaneten	k l a AD ɪ̯ BL n p l a AD n eː AG t n
kleinreden	k l a AD ɪ̯ BL n ʀ eː AG d n̩
kleinschreiben	k l a AD ɪ̯ BL n ʃ ʀ a AD ɪ̯ BL b n̩
klemens	k l eː AG m ɛ BG n s
klemmen	k l ɛ BG m ə BG n
klettert	k l ɛ BG t ɐ CA t
klimaleugner	k l iː AI m a AD l ɔ BB ɪ̯ BL ɡ n ɐ CA
klinge	k l ɪ BE ŋ ə BG
klingen	k l ɪ BE ŋ ə BG n
klobig	kʰ l oː AK b ɪ BE ç
klodeckel	k l oː AK d ɛ BG k l̩
klopfen	k l ɔ BB p ɸ n̩
kloppen	k l ɔ BB p ə BG n
klumpen	k l ʊ BD m p ə BG n
klunte	k l ʊ BD n t ə BG
klären	kʰ l ɛː BI ɐ̯ n
knaben	k n aː AE b n̩
knallbonbon	k n a AD l b ɔ̃ CC b ɔ̃ː CH
knallbonbons	k n a AD l b ɔ̃ CC b ɔ̃ː CH s
knallen	kʰ n a AD l n̩
knallfolie	k n a AD l f oː AK l ɪ̯ BL ə BG
knapp	k n a AD p
knattern	k n a AD t ɐ CA n
knebel	k n eː AG b l̩
kneipensterben	k n a AD ɪ̯ BL p ə BG n ʃ t ɛ BG ʁ b ə BG n
knicken	k n ɪ BE k ə BG n
knicksen	k n ɪ BE k s n̩
knie	k n iː AI ə BG
knietief	k n iː AI t iː AI f
knitter	k n ɪ BE t ɐ CA
knittern	k n ɪ BE t ɐ CA n
knochenmühle	k n ɔ BB x n̩ m yː DB l ə BG
knopf	k n ɔ BB p ɸ
knoten	k n oː AK t ə BG n
knotenpunkt	k n oː AK t n̩ p ʊ BD ŋ k t
knuddeln	k n ʊ BD d ə BG l n
knurren	kʰ n ʊ BD ʁ n
knöpfe	k n œ CD p f ə BG
knöpfen	k n œ CD p f n̩
knüllen	k n ʏ DC l ə BG n
knüpfen	k n ʏ DC p f n̩
koagulieren	k o AJ ʔ a AD ɡ u AL l iː AI ʁ ə BG n
koben	k oː AK b ə BG n
kochfeld	k ɔ BB x f ɛ BG l t
kochnische	k ɔ BB x n iː AI ʃ ə BG
kochtopf	k ɔ BB χ t ɔ BB p f
kodierungsrichtlinie	k o AJ d iː AI ʀ ʊ BD ŋ s ʀ ɪ BE ç t l iː AI n i̯ AB ə BG
kodierungsrichtlinien	k o AJ d iː AI ʀ ʊ BD ŋ s ʀ ɪ BE ç t l iː AI n i̯ AB ə BG n
koedukation	k o AJ ʔ e AF d u AL k a AD t s i̯ AB oː AK n
kofferradio	k ɔ BB f ɐ CA ʁ aː AE d i̯ AB o AJ
kogel	kʰ oː AK ɡ ə BG l
kohlebergwerk	k oː AK l ə BG b ɛ BG ʁ k v ɛ BG ʁ k
kohlensäure	kʰ oː AK l ə BG n z ɔ BB ʏ̯ ʁ ə BG
kohlenzeche	k oː AK l ə BG n t s ɛ BG ç ə BG
kohlrübe	k oː AK l ʁ yː DB b ə BG
kokett	kʰ o AJ kʰ ɛ BG tʰ
kokon	k o AJ k ɔ̃ː CH
kokos	o AJ
kokosnuss	k oː AK k ɔ BB s n ʊ BD s
kolben	k ɔ BB l b n̩
kolbens	k ɔ BB l b ə BG n s
kollateralschaden	k ɔ BB l a AD t e AF ʀ aː AE l ʃ aː AE d n̩
kollateralschäden	k ɔ BB l a AD t e AF ʀ aː AE l ʃ ɛː BI d n̩
kollege	k ɔ BB l eː AG ɡ ə BG
kollegin	k ɔ BB l eː AG ɡ ɪ BE n
kollern	k ɔ BB l ə BG r n
kolonialwarenladen	k o AJ l o AJ n i̯ AB aː AE l v aː AE ʁ ə BG n l aː AE d n̩
kolonialwarenladens	k o AJ l o AJ n i̯ AB aː AE l v aː AE ʁ ə BG n l aː AE d n̩ s
kolonialwarenläden	k o AJ l o AJ n i̯ AB aː AE l v aː AE ʁ ə BG n l ɛː BI d n̩
kolonisieren	k o AJ l o AJ n i AH z iː AI ʁ ə BG n
koloratursopranstimme	k o AJ l o AJ ʁ a AD t uː AM ɐ̯ z o AJ p ʀ aː AE n ʃ t ɪ BE m ə BG
kolportieren	k ɔ BB l p ɔ BB ɐ̯ t iː AI ɐ̯ n
kolumbien	kʰ o AJ l ʊ BD m b i AH ə BG n
kolumnist	kʰ o AJ l ʊ BD m n ɪ BE s t
kolumnistin	kʰ o AJ l ʊ BD m n ɪ BE s t ɪ BE n
komfort	k ɔ BB m f oː AK ɐ̯
komfortzone	k ɔ BB m f oː AK ɐ̯ t s oː AK n ə BG
kommen	k ɔ BB m ə BG n
kommenden	k ɔ BB m ə BG n d n̩
kommentare	k ɔ BB m ɛ BG n t aː AE ʁ ə BG
kommers	kʰ o AJ m ɛ BG r s
kommersieren	kʰ ɔ BB m ɛ BG r z iː AI r ə BG n
kommilitone	k ɔ BB m i AH l i AH t oː AK n ə BG
kommilitonin	k ɔ BB m i AH l i AH t oː AK n ɪ BE n
kommis	k ɔ BB m iː AI s
kommiss	k ɔ BB m ɪ BE s
kommutativ	k ɔ BB m u AL t a AD t iː AI f
kompilieren	k ɔ BB m p i AH l iː AI ɐ̯ n
komplex	kʰ ɔ BB m p l ɛ BG k s
komplexieren	k ɔ BB m p l ɛ BG k s iː AI ʁ ə BG n
komposition	k ɔ BB m p o AJ z i AH t s i̯ AB oː AK n
kompositionsglied	k ɔ BB m p o AJ z i AH t s i̯ AB oː AK n s ɡ l iː AI t
komurke	k ɔ BB m ʊ BD ʁ k ə BG
kon	kʰ oː AK n
konditor	k ɔ BB n d iː AI t oː AK ɐ̯
kondominium	k ɔ BB n d o AJ m iː AI n i̯ AB ʊ BD m
konfigurieren	kʰ ɔ BB n f i AH ɡ u AL ʁ iː AI ɐ̯ n
konfrontation	k ɔ BB n f ʀ ɔ BB n t a AD t s i̯ AB oː AK n
konfrontationskurs	k ɔ BB n f ʁ ɔ BB n t a AD t s i̯ AB oː AK n s k ʊ BD ʁ s
konföderation	k ɔ BB n f ø BA d e AF ʁ a AD t s i̯ AB oː AK n
konjugation	k ɔ BB n j AB u AL ɡ a AD t s i̯ AB oː AK n
konjunktion	k ɔ BB n j AB ʊ BD ŋ k t s i̯ AB oː AK n
konjunktur	k ɔ BB n j AB ʊ BD ŋ k t uː AM ɐ̯
konkret	k ɔ BB ŋ k ʀ eː AG t
konkurrenzlos	kʰ ɔ BB ŋ kʰ ʊ BD ʁ ɛ BG n t s l oː AK s
konsonant	k ɔ BB n z o AJ n a AD n t
konstatierend	k ɔ BB n s t a AD t iː AI ʁ ɛ BG n t
konstruieren	k ɔ BB n s t ʁ u AL ʔ iː AI ʁ ə BG n
konsul	k ɔ BB n z uː AM l
konsulin	k ɔ BB n z uː AM l ɪ BE n
konsum	kʰ ɔ BB n z uː AM m
konterkarieren	kʰ ɔ BB n tʰ ɐ CA kʰ a AD ʁ iː AI ɐ̯ n
kontern	k ɔ BB n t ɐ CA n
kontinua	k ɔ BB n t iː AI n u AL a AD
kontinuen	k ɔ BB n t iː AI n u AL ə BG n
kontinuierlich	k ɔ BB n t i AH n u AL iː AI ɐ̯ l ɪ BE ç
kontinuum	k ɔ BB n t iː AI n u AL ʊ BD m
kontinuums	k ɔ BB n t iː AI n u AL ʊ BD m s
kontor	k ɔ BB n t oː AK ɐ̯
kontore	k ɔ BB n t oː AK ʁ ə BG
kontoren	k ɔ BB n t oː AK ʁ ə BG n
kontors	k ɔ BB n t oː AK ɐ̯ s
kontrakt	k ɔ BB n t ʁ a AD k t
kontrollkästchen	k ɔ BB n t ʁ ɔ BB l k ɛ BG s t ç ə BG n
kontrollraum	k ɔ BB n t ʀ ɔ BB l ʀ a AD ʊ̯ BM m
konversation	k ɔ BB n v ɛ BG ʁ z a AD t s i̯ AB oː AK n
konversion	k ɔ BB n v ɛ BG ʁ z i̯ AB oː AK n
konzept	k ɔ BB n t s ɛ BG p t
konzeptuell	k ɔ BB n t s ɛ BG p t u AL ɛ BG l
konzeptueller	k ɔ BB n t s ɛ BG p t u AL ɛ BG l ɐ CA
konzertflügel	k ɔ BB n t s ɛ BG ɐ̯ t f l yː DB ɡ l̩
konzertsaal	k ɔ BB n t s ɛ BG ʁ t z aː AE l
koordinatenachse	k o AJ ʔ ɔ BB ʁ d i AH n aː AE t n̩ a AD k s ə BG
koordinatenachsen	k o AJ ʔ ɔ BB ʁ d i AH n aː AE t n̩ a AD k s n̩
kopf	k ɔ BB p ɸ
kopfputz	kʰ ɔ BB p f p ʊ BD t s
kopfsteinpflaster	k ɔ BB p f ʃ t a AD ɪ̯ BL n p f l a AD s t ɐ CA
kopfsteinpflasterstrasse	k ɔ BB p f ʃ t a AD ɪ̯ BL n p f l a AD s t ɐ CA ʃ t r aː AE s ə BG
kopfsteinpflasterstrassen	k ɔ BB p f ʃ t a AD ɪ̯ BL n p f l a AD s t ɐ CA ʃ t r aː AE s ə BG n
kopfsteinpflastersträsschen	k ɔ BB p f ʃ t a AD ɪ̯ BL n p f l a AD s t ɐ CA ʃ t r ɛː BI s ç ə BG n
kopfsteinstrasse	k ɔ BB p f ʃ t a AD ɪ̯ BL n ʃ t r aː AE s ə BG
kopfsteinsträsschen	k ɔ BB p f ʃ t a AD ɪ̯ BL n ʃ t r ɛː BI s ç ə BG n
kopfüber	k ɔ BB p f ʔ yː DB b ɐ CA
kopierer	kʰ o AJ pʰ iː AI ʁ ɐ CA
kopp	k ɔ BB p
koppeln	kʰ ɔ BB p l̩ n
kopplung	kʰ ɔ BB p l ʊ BD ŋ
koproduktion	k oː AK p ʀ o AJ d ʊ BD k t s i̯ AB oː AK n
koproduzent	k oː AK p ʀ o AJ d u AL t s ɛ BG n t
koproduzieren	k oː AK p ʀ o AJ d u AL t s iː AI ʀ ə BG n
kopulativkompositum	k o AJ p u AL l a AD t iː AI f k ɔ BB m p oː AK z i AH t ʊ BD m
kor	k oː AK ɐ̯
koreanistik	kʰ o AJ ʁ e AF a AD n ɪ BE s t ɪ BE kʰ
koriander	k ɔ BB ɐ̯ j AB a AD n d ɐ CA
kork	k ɔ BB ʁ k
korn	k ɔː BC n
kornisch	kʰ ɔ BB ɐ̯ n ɪ BE ʃ
kornkammer	k ɔ BB ʁ n k a AD m ɐ CA
korporatistisch	k ɔ BB ɐ̯ p o AJ ʁ a AD t ɪ BE s t ɪ BE ʃ
korps	k ɔː BC s
korrelieren	k ɔ BB ʁ e AF l iː AI ʁ ə BG n
korrespondent	kʰ ɔ BB ʁ ɛ BG s p ɔ BB n d ɛ BG n tʰ
korrespondentin	kʰ ɔ BB ʁ ɛ BG s p ɔ BB n d ɛ BG n tʰ ɪ BE n
korrespondieren	kʰ ɔ BB ʁ ɛ BG s p ɔ BB n d iː AI ɐ̯ n
korrodieren	k ɔ BB ʁ o AJ d iː AI ʁ ə BG n
koscher	k oː AK ʃ ə BG r
koseform	k oː AK z ə BG f ɔ BB ʁ m
kotter	kʰ ɔ BB t ɐ CA
kotzen	k ɔ BB t s ə BG n
krabbeln	k ʁ a AD b ə BG l n
krach	k ʁ ä χ
krachen	k ʀ a AD χ ŋ
kradschütze	k ʁ aː AE t ʃ ʏ DC t s ə BG
kraftstoff	k ʀ a AD f t ʃ t ɔ BB f
kraftstoffe	k ʀ a AD f t ʃ t ɔ BB f ə BG
kraftwagen	k ʀ a AD f t v aː AE ɡ ə BG n
kragen	k ʁ aː AE ɡ ŋ
kragenspiegel	k ʁ aː AE ɡ n̩ ʃ p iː AI ɡ l̩
krakeelen	k ʁ a AD k eː AG l̩ n
kranke	k ʀ a AD ŋ k ə BG
krankenhausreif	k ʁ a AD ŋ k n̩ h AA a AD ʊ̯ BM s ʁ a AD ɪ̯ BL f
krankenkasse	k ʁ a AD ŋ k ə BG n k a AD s ə BG
krankenpfleger	k ʀ a AD ŋ k n̩ p f l eː AG ɡ ɐ CA
krankenschein	k ʀ a AD ŋ k n̩ ʃ a AD ɪ̯ BL n
krankenstand	k ʀ a AD ŋ k n̩ ʃ t a AD n t
krankenträger	k ʁ a AD ŋ k n̩ t ʁ ɛː BI ɡ ɐ CA
krankenwärter	k ʀ a AD ŋ k ŋ̩ v ɛ BG ɐ̯ t ɐ CA
krankenwärterin	k ʀ a AD ŋ k ŋ̩ v ɛ BG ɐ̯ t ə BG ʀ ɪ BE n
kranker	k ʀ a AD ŋ k ə BG
krankheit	k ʁ a AD ŋ k h AA a AD ɪ̯ BL t
krankheitsausbreitung	k ʁ a AD ŋ k h AA a AD ɪ̯ BL t s a AD ʊ̯ BM s b ʀ a AD ɪ̯ BL t ʊ BD ŋ
krankheitsdauer	k ʁ a AD ŋ k h AA a AD ɪ̯ BL t s d a AD ʊ̯ BM ɐ CA
krankheitserreger	k ʁ a AD ŋ k h AA a AD ɪ̯ BL t s ʔ ɛ BG ɐ̯ ʁ eː AG ɡ ɐ CA
krankmachen	k ʁ a AD ŋ k m a AD x n̩
kratzer	k ʁ a AD t s ɐ CA
krauchen	k ʁ a AD ʊ̯ BM x n̩
kraul	k ʁ a AD ʊ̯ BM l
kraulen	k ʁ a AD ʊ̯ BM l ə BG n
krebskrank	k ʀ eː AG p s k ʀ a AD ŋ k
kreisabschnitt	k ʀ a AD ɪ̯ BL s ʔ a AD p ʃ n ɪ BE t
kreisbogen	k r a AD ɪ̯ BL s b oː AK ɡ n̩
kreischen	k ʀ a AD ɪ̯ BL ʃ n̩
kreislaufstörung	k ʁ a AD ɪ̯ BL s l a AD ʊ̯ BM f ʃ t øː CJ ʁ ʊ BD ŋ
kreislaufstörungen	k ʁ a AD ɪ̯ BL s l a AD ʊ̯ BM f ʃ t øː CJ ʁ ʊ BD ŋ ə BG n
kreissektor	k ʁ a AD ɪ̯ BL s z ɛ BG k t oː AK ɐ̯
kreiswinkel	k r a AD ɪ̯ BL s v ɪ BE ŋ k l̩
kreiswinkels	k r a AD ɪ̯ BL s v ɪ BE ŋ k l̩ s
krempeln	k ʀ ɛ BG m p l̩ n
kreuzschlitzschraube	k ʀ ɔ BB ɪ̯ BL t s ʃ l ɪ BE t s ʃ ʀ a AD ʊ̯ BM b ə BG
kreuzschlitzschrauben	k ʀ ɔ BB ɪ̯ BL t s ʃ l ɪ BE t s ʃ ʀ a AD ʊ̯ BM b n̩
kreuzschlitzschraubendreher	k ʀ ɔ BB ɪ̯ BL t s ʃ l ɪ BE t s ʃ ʀ a AD ʊ̯ BM b n̩ d ʀ eː AG ɐ CA
kreuzschlitzschraubenzieher	k ʀ ɔ BB ɪ̯ BL t s ʃ l ɪ BE t s ʃ ʀ a AD ʊ̯ BM b n̩ t s iː AI ɐ CA
krickente	k ʁ ɪ BE k ʔ ɛ BG n t ə BG
krieche	k ʁ iː AI ç ə BG
kriegen	kʰ ʁ̞̊ iː AI ɡ ə BG n
kriegsausbruch	k ʀ iː AI k s ʔ a AD ʊ̯ BM s b ʀ ʊ BD χ
kriegsbeginn	k ʀ iː AI k s b ə BG ɡ ɪ BE n
kriegsberichterstatter	k ʀ iː AI k s b ə BG ʀ ɪ BE ç t ʔ ɛ BG ɐ̯ ʃ t a AD t ɐ CA
kriegsberichterstatterin	k ʁ iː AI k s b ə BG ʁ ɪ BE ç t ʔ ɛ BG ɐ̯ ʃ t a AD t ə BG ʁ ɪ BE n
kriegsdenkmünze	k ʀ iː AI k s d ɛ BG ŋ k m ʏ DC n t s ə BG
kriegserklärung	k ʀ iː AI k s ʔ ɛ BG ɐ̯ k l ɛː BI ʀ ʊ BD ŋ
kriegsgefangenenlager	k ʀ iː AI k s ɡ ə BG f a AD ŋ ə BG n ə BG n l aː AE ɡ ɐ CA
kriegsgericht	k ʁ iː AI k s ɡ ə BG ʁ ɪ BE ç t
kriegsgeschädigt	k ʁ iː AI ç s ɡ ə BG ʃ ɛː BI d ɪ BE ç t
kriegsgewinnler	k ʁ iː AI k s ɡ ə BG v ɪ BE n l ɐ CA
kriegsminister	k ʀ iː AI k s m i AH n ɪ BE s t ɐ CA
kriegsministerium	k ʀ iː AI k s m i AH n ɪ BE s t eː AG ʀ i̯ AB ʊ BD m
kriegsopfer	k ʁ iː AI k s ʔ ɔ BB p f ɐ CA
kriegspartei	k ʀ iː AI k s p a AD ʁ t a AD ɪ̯ BL
kriegsrat	k ʁ iː AI k s ʁ aː AE t
kriegsspiel	k ʁ iː AI k s ʃ p iː AI l
kriegszustand	k ʀ iː AI k s t s uː AM ʃ t a AD n t
kriminalitätsrate	k ʁ i AH m i AH n a AD l i AH t ɛː BI t s ʁ aː AE t ə BG
krisenerschüttert	k ʀ iː AI z n̩ ɛ BG ɐ̯ ʃ ʏ DC t ɐ CA t
kristallisieren	k ʁ ɪ BE s t a AD l i AH z iː AI ʁ ə BG n
kristina	k ʀ ɪ BE s t iː AI n a AD
kritische	k ʁ ɪ BE t ɪ BE ʃ ə BG
krähen	k ʀ ɛː BI ə BG n
kränkeln	k ʀ ɛ BG ŋ k l̩ n
kröpfen	k ʁ œ CD p f n̩
krösus	k ʁ øː CJ z u AL s
krückstock	k ʁ ʏ DC k ʃ t ɔ BB k
kuchen	k uː AM x ə BG n
kuckucksei	k ʊ BD k ʊ BD k s ʔ a AD ɪ̯ BL
kuder	k uː AM d ɐ CA
kugelstossen	kʰ uː AM ɡ l̩ ʃ t oː AK s n̩
kugelzieher	kʰ u̯ː DK ɡ l̩ t s iː AI ɐ CA
kuhhaut	k uː AM h AA a AD ʊ̯ BM t
kulanz	k u AL l a AD n t s
kulturgeschichtlich	kʰ ʊ BD l t uː AM ɐ̯ ɡ ə BG ʃ ɪ BE ç t l ɪ BE ç
kulturland	k ʊ BD l t uː AM ɐ̯ l a AD n t
kulturlande	k ʊ BD l t uː AM ɐ̯ l a AD n d ə BG
kulturlandes	k ʊ BD l t uː AM ɐ̯ l a AD n d ə BG s
kulturlands	k ʊ BD l t uː AM ɐ̯ l a AD n t s
kulturländer	k ʊ BD l t uː AM ɐ̯ l ɛ BG n d ɐ CA
kulturländern	k ʊ BD l t uː AM ɐ̯ l ɛ BG n d ɐ CA n
kumane	kʰ u AL m aː AE n ə BG
kumanien	kʰ u AL m aː AE n i̯ AB ə BG n
kumanin	kʰ u AL m aː AE n ɪ BE n
kumanisch	kʰ u AL m aː AE n ɪ BE ʃ
kummerbund	k ʊ BD m ɐ CA b ʊ BD n t
kumpan	k ʊ BD m p aː AE n
kumpel	k ʊ BD m p l̩
kumulieren	k u AL m u AL l iː AI ʁ ə BG n
kunde	kʰ ʊ BD n d ə BG
kunden	kʰ ʊ BD n d ə BG n
kundgeben	k ʊ BD n t ɡ eː AG b n
kundmachen	k ʊ BD n t m a AD x n̩
kundtun	k ʊ BD n t t uː AM n
kunst	kʰ ʊ BD n s t
kunsthändlerin	k ʊ BD n s t h AA ɛ BG n d l ə BG ʁ ɪ BE n
kunstraub	k ʊ BD n s t ʀ a AD ʊ̯ BM p
kunstspringen	k ʊ BD n s t ʃ p ʁ ɪ BE ŋ ə BG n
kunstspringens	k ʊ BD n s t ʃ p ʁ ɪ BE ŋ ə BG n s
kupfern	kʰ ʊ BD p f ɐ CA n
kuppeln	k ʊ BD p l̩ n
kur	k uː AM ɐ̯
kurbeln	k ʊ BD ʁ b l̩ n
kurde	k ʊ BD ʁ d ə BG
kurdin	k ʊ BD ʁ d ɪ BE n
kurier	k u AL ʀ iː AI ɐ̯
kurisch	kʰ uː AM ʁ ɪ BE ʃ
kurkuma	k ʊ BD ʁ k uː AM m a AD
kurländisch	kʰ uː AM ɐ̯ l ɛ BG n d ɪ BE ʃ
kurpfuscher	k uː AM ɐ̯ p f ʊ BD ʃ ɐ CA
kurs	k ʊ BD ʁ s
kursbuch	k ʊ BD ʁ s b uː AM x
kurz	kʰ ʊ BD ɐ̯ t s
kurzmitteilung	k ʊ BD ʁ t s m ɪ BE t t a AD ɪ̯ BL l ʊ BD ŋ
kurzstrecke	k ʊ BD ʁ t s ʃ t ʀ ɛ BG k ə BG
kurzstreckenlauf	kʰ ʊ BD ɐ̯ t s ʃ t ʁ ɛ BG k n̩ l a AD ʊ̯ BM f
kurzstreckenrakete	k ʊ BD ʁ t s ʃ t ʀ ɛ BG k n̩ ʀ a AD k eː AG t ə BG
kurzurlaub	k ʊ BD ʁ t s ʔ uː AM ɐ̯ l a AD ʊ̯ BM p
kurzurlaube	k ʊ BD ʁ t s ʔ uː AM ɐ̯ l a AD ʊ̯ BM b ə BG
kurzurlaubes	k ʊ BD ʁ t s ʔ uː AM ɐ̯ l a AD ʊ̯ BM b ə BG s
kurzurlaubs	k ʊ BD ʁ t s ʔ uː AM ɐ̯ l a AD ʊ̯ BM p s
kurzweil	k ʊ BD ʁ t s v a AD ɪ̯ BL l
kurzzug	k ʊ BD ʁ t s t s uː AM k
kuss	kʰ ʊ BD s
kymrisch	k ʏ DC m ʀ ɪ BE ʃ
kyrieleis	k y AN ʁ i AH e AF l ɛ BG ɪ̯ BL s
käfter	kʰ ɛ BG f t ə BG r
kämmen	k ɛ BG m ə BG n
kämpfen	k ɛ BG m p f ɱ̩
kärnten	kʰ ɛ BG ʁ n t n̩
käseigel	k ɛː BI z ə BG ʔ iː AI ɡ ə BG l
käuflich	k ɔ BB ɪ̯ BL f l ɪ BE ç
köcheln	k œ CD ç l̩ n
könige	kʰ øː CJ n ɪ BE ɡ ə BG
königes	kʰ øː CJ n ɪ BE ɡ ə BG s
königs	kʰ øː CJ n ɪ BE ç s
königsfamilie	k øː CJ n ɪ BE ç s f a AD m iː AI l i̯ AB ə BG
königsmord	k øː CJ n ɪ BE ç s m ɔ BB ʁ t
königssohn	k øː CJ n ɪ BE ç s z oː AK n
können	k œ CD n ə BG n
köpfen	kʰ œ CD p f n̩
körper	k œ CD ʁ p ɐ CA
körpergeruch	k œ CD ʁ p ɐ CA ɡ ə BG ʀ ʊ BD χ
körperhaltung	k œ CD ʁ p ɐ CA h AA a AD l t ʊ BD ŋ
körpernah	kʰ œ CD ʁ p ɐ CA n aː AE
körpertemperatur	k œ CD ʁ p ɐ CA t ɛ BG m p ə BG ʀ a AD t uː AM ɐ̯
kühlen	kʰ yː DB l n
kühltruhe	k yː DB l t ʁ uː AM ə BG
kühlwasser	kʰ yː DB l v a AD s ɐ CA
küken	k yː DB k ə BG n
kündbar	k ʏ DC n t b aː AE ɐ̯
kündigen	k ʏ DC n d ɪ BE ɡ ə BG n
kür	kʰ yː DB ɐ̯
kürbis	k ʏ DC ʁ b ɪ BE s
küren	kʰ yː DB ʁ ə BG n
kürschner	kʰ ʏ DC ɐ̯ ʃ n ɐ CA
kürschnerin	kʰ ʏ DC ɐ̯ ʃ n ɐ CA ʁ ɪ BE n
kürze	kʰ ʏ DC ɐ̯ t s ə BG
kürzen	kʰ ʏ DC ɐ̯ t s n̩
kürzesten	kʰ ʏ DC ɐ̯ t s ə BG s t ə BG n
küsschen	k ʏ DC s ç ə BG n
küsschens	k ʏ DC s ç ə BG n s
küssen	kʰ ʏ DC s n̩
küstenwache	k ʏ DC s t n̩ v a AD χ ə BG
laben	l aː AE b ə BG n
labmagen	l aː AE p m aː AE ɡ ə BG n
labor	l aː AE b oː AK ɐ̯
laborieren	l a AD b o AJ ʁ iː AI ʁ ə BG n
laborkittel	l a AD b oː AK ɐ̯ k ɪ BE t l̩
labormassstab	l a AD b oː AK ɐ̯ m aː AE s ʃ t aː AE p
labskaus	l a AD p s k a AD ʊ̯ BM s
lache	l äː χ ə BG
lachen	l a AD χ n̩
lachkrampf	l a AD x k ʁ a AD m p f
lacht	l a AD x t
lack	l a AD kʰ
lackieren	l a AD kʰ iː AI ɐ̯ n
lackierung	l a AD kʰ iː AI ɐ̯ ʁ ʊ BD ŋ
lackleder	l a AD k l eː AG d ɐ CA
lackstock	l ä k ʃ t ɔ BB k
laden	l äː d ə BG n
lady	l ɛ BG ɪ̯ BL d i AH
lag	l ɛ BG ɡ
lagen	l aː AE ɡ ŋ̩
lager	l aː AE ɡ ɐ CA
lagergeld	l aː AE ɡ ɐ CA ɡ ɛ BG l t
lagerplatzes	l aː AE ɡ ɐ CA p l a AD t s ə BG s
lagerplätze	l aː AE ɡ ɐ CA p l ɛ BG t s ə BG
lagerregal	l aː AE ɡ ɐ CA ʁ e AF ɡ aː AE l
laggen	l ɛ BG ɡ ŋ̩
lahmlegen	l aː AE m l eː AG ɡ ŋ
laken	l aː AE k ə BG n
lakonisch	l a AD k oː AK n ɪ BE ʃ
lama	l aː AE m a AD
lampen	l a AD m ʔ m̩
lancieren	l ã s iː AI ɐ̯ n
landesinneres	l a AD n d ə BG s ʔ ɪ BE n ə BG ʁ ə BG s
landessprache	l a AD n d ə BG s ʃ p ʀ aː AE χ ə BG
landesvater	l a AD n d ə BG s f aː AE t ɐ CA
landesverrat	l a AD n d ə BG s f ɛ BG ɐ̯ ʀ aː AE t
landesverräter	l a AD n d ə BG s f ɛ BG ɐ̯ ʀ ɛː BI t ɐ CA
landesverräterin	l a AD n d ə BG s f ɛ BG ɐ̯ ʀ ɛː BI t ə BG ʀ ɪ BE n
landesverräterisch	l a AD n d ə BG s f ɛ BG ɐ̯ ʀ ɛː BI t ə BG ʁ ɪ BE ʃ
landgasthofes	l a AD n t ɡ a AD s t h AA oː AK f ə BG s
landgasthofs	l a AD n t ɡ a AD s t h AA oː AK f s
landgasthöfe	l a AD n t ɡ a AD s t h AA øː CJ f ə BG
landsberg	l a AD n t s b ɛ BG ʁ k
landschaften	l a AD n t ʃ a AD f t ə BG n
landstrasse	l a AD n t ʃ t ʀ aː AE s ə BG
landstreicher	l a AD n t ʃ t ʀ a AD ɪ̯ BL ç ɐ CA
landstreicherei	l a AD n t ʃ t ʀ a AD ɪ̯ BL ç ə BG ʀ a AD ɪ̯ BL
landstreicherin	l a AD n t ʃ t ʀ a AD ɪ̯ BL ç ə BG ʀ ɪ BE n
landwirt	l a AD n t ʋ BN ɪ BE ʁ t
lange	l a AD ŋ ə BG
langest	l a AD ŋ ə BG s t
langet	l a AD ŋ ə BG t
langgehen	l a AD ŋ ɡ eː AG ə BG n
langohr	l a AD ŋ ʔ oː AK ɐ̯
langsamkeit	l a AD ŋ z aː AE m kʰ a AD ɪ̯ BL tʰ
langst	l a AD ŋ s t
langstrecke	l a AD ŋ ʃ t ʀ ɛ BG k ə BG
langstreckenrakete	l a AD ŋ ʃ t ʀ ɛ BG k n̩ ʀ a AD k eː AG t ə BG
langt	l a AD ŋ t
langweilen	l a AD ŋ v a AD ɪ BE l ə BG n
lappalie	l a AD p aː AE l i̯ AB ə BG
lappen	l ɑ BH p p ə BG n
larve	l a AD ʁ f ə BG
lassen	l a AD s ə BG n
laste	l a AD s t ə BG
lasten	l a AD s t ə BG n
lastete	l a AD s t ə BG t ə BG
lasziv	l a AD s t s iː AI f
lateinischen	l a AD t a AD ɪ̯ BL n ɪ BE ʃ ə BG n
