ผู้บรรยาย	pʰ uː AG b a AD n j AB aː AE j AB
ผู้บริหาร	pʰ uː AG b ɔː AG r i AD h AA aː AE n
ผู้บริโภค	pʰ uː AG b ɔː AG r i AD pʰ oː AG k̚
ผู้บัญชาการ	pʰ uː AG b a AD n t ɕʰ aː AE k aː AE n
ผู้ปกครอง	pʰ uː AG p o AF k̚ kʰ r ɔː AG ŋ
ผู้ประกอบการ	pʰ uː AG p r a AD k ɔː AG p̚ k aː AE n
ผู้ประกาศ	pʰ uː AG p r a AD k aː AE t̚
ผู้ประศาสน์การ	pʰ uː AG p r a AD s aː AE t̚ k aː AE n
ผู้ประสบภัย	pʰ uː AG p r a AD s o AF p̚ pʰ a AD j AB
ผู้ป่วย	pʰ uː AG p u AF a̯ j AB
ผู้ผลิต	pʰ uː AG pʰ a AD l i AD t̚
ผู้พักอาศัย	pʰ uː AG pʰ a AD k̚ ʔ aː AE s a AD j AB
ผู้พิพากษา	pʰ uː AG pʰ i AD pʰ aː AE k̚ s aː AE
ผู้พิมพ์	pʰ uː AG pʰ i AD m
ผู้ฟัง	pʰ uː AG f a AD ŋ
ผู้มีอำนาจ	pʰ uː AG m iː AE ʔ a AD m n aː AE t̚
ผู้ย่อยสลาย	pʰ uː AG j AB ɔ AF j AB s a AD l aː AE j AB
ผู้รอดชีวิต	pʰ uː AG r ɔː AG t̚ t ɕʰ iː AE w AC i AD t̚
ผู้รับ	pʰ uː AG r a AD p̚
ผู้รับบุตรบุญธรรม	pʰ uː AG r a AD p̚ b u AF t̚ b u AF n tʰ a AD m
ผู้รับพินัยกรรม	pʰ uː AG r a AD p̚ pʰ i AD n a AD j AB k a AD m
ผู้ริเริ่ม	pʰ uː AG r i AD r ɤː AE m
ผู้รุกราน	pʰ uː AG r u AF k̚ r aː AE n
ผู้ร้าย	pʰ uː AG r aː AE j AB
ผู้ลี้ภัย	pʰ uː AG l iː AE pʰ a AD j AB
ผู้ล่า	pʰ uː AG l aː AE
ผู้วินิจฉัย	pʰ uː AG w AC i AD n i AD t̚ t ɕʰ a AD j AB
ผู้ว่าการ	pʰ uː AG ʔ a AD m n u AF a̯ j AB k aː AE n
ผู้ว่าราชการ	pʰ uː AG w AC aː AE r aː AE t̚ t ɕʰ a AD k aː AE n
ผู้สนับสนุน	pʰ uː AG s a AD n a AD p̚ s a AD n u AF n
ผู้สมัคร	pʰ uː AG s a AD m a AD k̚
ผู้สอบบัญชี	pʰ uː AG s ɔː AG p̚ b a AD n t ɕʰ iː AE
ผู้สังหาร	pʰ uː AG s a AD ŋ h AA aː AE n
ผู้สำเร็จราชการ	pʰ uː AG s a AD m r e AD t̚ r aː AE t̚ t ɕʰ a AD k aː AE n
ผู้สำเร็จราชการแทนพระองค์	pʰ uː AG s a AD m r e AD t̚ r aː AE t̚ t ɕʰ a AD k aː AE n tʰ ɛː AE n pʰ r a AD ʔ o AF ŋ
ผู้สืบสันดาน	pʰ uː AG s ɯː AE p̚ s a AD n d aː AE n
ผู้สื่อข่าว	pʰ uː AG s ɯː AE kʰ aː AE w AC
ผู้หญิง	pʰ uː AG j AB i AD ŋ
ผู้หญิงยิงเรือ	pʰ uː AG j AB i AD ŋ j AB i AD ŋ r ɯ AD a̯
ผู้หญิงหากิน	pʰ uː AG j AB i AD ŋ h AA aː AE k i AD n
ผู้หลักผู้ใหญ่	pʰ uː AG l a AD k̚ pʰ uː AG j AB a AD j AB
ผู้อพยพ	pʰ uː AG ʔ o AF p̚ pʰ a AD j AB o AF p̚
ผู้ออกแบบ	pʰ uː AG ʔ ɔː AG k̚ b ɛː AE p̚
ผู้อำนวยการ	pʰ uː AG ʔ a AD m n u AF a̯ j AB k aː AE n
ผู้อ่าน	pʰ uː AG ʔ aː AE n
ผู้เข้าร่วม	pʰ uː AG kʰ a AD w AC r u AF a̯ m
ผู้เฒ่า	pʰ uː AG tʰ a AD w AC
ผู้เยาว์	pʰ uː AG j AB a AD w AC
ผู้เรียน	pʰ uː AG r i AD a̯ n
ผู้เลือกตั้ง	pʰ uː AG l ɯ AD a̯ k̚ t a AD ŋ
ผู้เล่น	pʰ uː AG l e AD n
ผู้เสียหาย	pʰ uː AG s i AD a̯ h AA aː AE j AB
ผู้เหยียดผิว	pʰ uː AG j AB i AD a̯ t̚ pʰ i AD w AC
ผู้แต่ง	pʰ uː AG t ɛː AE ŋ
ผู้แทน	pʰ uː AG tʰ ɛː AE n
ผู้แทนโดยชอบธรรม	pʰ uː AG tʰ ɛː AE n d oː AG j AB t ɕʰ ɔː AG p̚ tʰ a AD m
ผู้แปล	pʰ uː AG p l ɛː AE
ผู้โดยสาร	pʰ uː AG d oː AG j AB s aː AE n
ผู้ใช้	pʰ uː AG t ɕʰ a AD j AB
ผู้ใด	pʰ uː AG d a AD j AB
ผู้ใหญ่	pʰ uː AG j AB a AD j AB
ผู้ใหญ่บ้าน	pʰ uː AG j AB a AD j AB b aː AE n
ผู้ให้	pʰ uː AG h AA a AD j AB
ผู้ไท	pʰ uː AG tʰ a AD j AB
ผไท	pʰ a AD tʰ a AD j AB
ผ่อง	pʰ ɔ AF ŋ
ผ่องใส	pʰ ɔ AF ŋ s a AD j AB
ผ่อน	pʰ ɔ AF n
ผ่า	pʰ aː AE
ผ่าตัด	pʰ aː AE t a AD t̚
ผ่าน	pʰ aː AE n
ผ่าเหล่า	pʰ aː AE l a AD w AC
ผ้า	pʰ aː AE
ผ้ากันเปื้อน	pʰ aː AE k a AD n p ɯ AD a̯ n
ผ้าขนหนู	pʰ aː AE kʰ o AF n n uː AG
ผ้าขี้ริ้ว	pʰ aː AE kʰ iː AE r i AD w AC
ผ้านวม	pʰ aː AE n u AF a̯ m
ผ้านุ่ง	pʰ aː AE n u AF ŋ
ผ้าปิดจมูก	pʰ aː AE p i AD t̚ t ɕ a AD m uː AG k̚
ผ้าปูที่นอน	pʰ aː AE p uː AG tʰ iː AE n ɔː AG n
ผ้าปูเตียง	pʰ aː AE p uː AG t i AD a̯ ŋ
ผ้าปูโต๊ะ	pʰ aː AE p uː AG t o AF ʔ
ผ้าฝ้าย	pʰ aː AE f aː AE j AB
ผ้าพัน	pʰ aː AE pʰ a AD n
ผ้าพันคอ	pʰ aː AE pʰ a AD n kʰ ɔː AG
ผ้าพันแผล	pʰ aː AE pʰ a AD n pʰ l ɛː AE
ผ้าม่าน	pʰ aː AE m aː AE n
ผ้าห่ม	pʰ aː AE h AA o AF m
ผ้าอนามัย	pʰ aː AE ʔ a AD n aː AE m a AD j AB
ผ้าอ้อม	pʰ aː AE ʔ ɔː AG m
ผ้าเช็ดตัว	pʰ aː AE t ɕʰ e AD t̚ t u AF a̯
ผ้าเช็ดปาก	pʰ aː AE t ɕʰ e AD t̚ p aː AE k̚
ผ้าเช็ดหน้า	pʰ aː AE t ɕʰ e AD t̚ n aː AE
ผ้าเตี่ยว	pʰ aː AE t i AD a̯ w AC
ผ้าโพกหัว	pʰ aː AE pʰ oː AG k̚ h AA u AF a̯
ผ้าใบ	pʰ aː AE b a AD j AB
ผ้าไหม	pʰ aː AE m a AD j AB
ฝ	f ɔː AG f aː AE
ฝน	f o AF n
ฝนกรด	f o AF n k r o AF t̚
ฝนดาวตก	f o AF n d aː AE w AC t o AF k̚
ฝนตกไม่ทั่วฟ้า	f o AF n t o AF k̚ m a AD j AB tʰ u AF a̯ f aː AE
ฝรั่ง	f a AD r a AD ŋ
ฝรั่งขี้นก	f a AD r a AD ŋ kʰ iː AE n o AF k̚
ฝรั่งอั้งม้อ	f a AD r a AD ŋ ʔ a AD ŋ m ɔː AG
ฝรั่งเศษ	f a AD r a AD ŋ s eː AE t̚
ฝรั่งเศส	f a AD r a AD ŋ s eː AE t̚
ฝอย	f ɔ AF j AB
ฝอยทอง	f ɔ AF j AB tʰ ɔː AG ŋ
ฝัก	f a AD k̚
ฝักบัว	f a AD k̚ b u AF a̯
ฝักบัวล้างก้น	f a AD k̚ b u AF a̯ l aː AE ŋ k o AF n
ฝักใฝ่	f a AD k̚ f a AD j AB
ฝัง	f a AD ŋ
ฝังเข็ม	f a AD ŋ kʰ e AD m
ฝัด	f a AD t̚
ฝัน	f a AD n
ฝันดี	f a AD n d iː AE
ฝันร้าย	f a AD n r aː AE j AB
ฝันเปียก	f a AD n p i AD a̯ k̚
ฝันเฟื่อง	f a AD n f ɯ AD a̯ ŋ
ฝั่ง	f a AD ŋ
ฝา	f aː AE
ฝาก	f aː AE k̚
ฝากผีฝากไข้	f aː AE k̚ pʰ iː AE f aː AE k̚ kʰ a AD j AB
ฝากล่องเสียง	f aː AE k l ɔ AF ŋ s i AD a̯ ŋ
ฝาง	f aː AE ŋ
ฝาด	f aː AE t̚
ฝาน	f aː AE n
ฝาย	f aː AE j AB
ฝาแฝด	f aː AE f ɛː AE t̚
ฝิ่น	f i AD n
ฝี	f iː AE
ฝีดาษ	f iː AE d aː AE t̚
ฝีมือ	f iː AE m ɯː AE
ฝีเท้า	f iː AE tʰ aː AE w AC
ฝึก	f ɯ AD k̚
ฝึกซ้อม	f ɯ AD k̚ s ɔː AG m
ฝึกปรือ	f ɯ AD k̚ p r ɯː AE
ฝึกหัด	f ɯ AD k̚ h AA a AD t̚
ฝืด	f ɯː AE t̚
ฝืน	f ɯː AE n
ฝุ่น	f u AF n
ฝุ่นควัน	f u AF n kʰ w AC a AD n
ฝุ่นละออง	f u AF n l a AD ʔ ɔː AG ŋ
ฝุ่นเมือง	f u AF n m ɯ AD a̯ ŋ
ฝูง	f uː AG ŋ
ฝ่อ	f ɔː AG
ฝ่า	f aː AE
ฝ่าบาท	f aː AE b aː AE t̚
ฝ่าฝืน	f aː AE f ɯː AE n
ฝ่าพระบาท	f aː AE pʰ r a AD b aː AE t̚
ฝ่าฟัน	f aː AE f a AD n
ฝ่าย	f aː AE j AB
ฝ่ายขวา	f aː AE j AB kʰ w AC aː AE
ฝ่ายซ้าย	f aː AE j AB s aː AE j AB
ฝ่ายตุลาการ	f aː AE j AB t u AF l aː AE k aː AE n
ฝ่ายหน้า	f aː AE j AB n aː AE
ฝ่าไฟแดง	f aː AE f a AD j AB d ɛː AE ŋ
ฝ้า	f aː AE
ฝ้าย	f aː AE j AB
พ	pʰ ɔː AG pʰ aː AE n
พก	pʰ o AF k̚
พง	pʰ o AF ŋ
พงศาวดาน	pʰ o AF ŋ s aː AE w AC a AD d aː AE n
พงศาวดาร	pʰ o AF ŋ s aː AE w AC a AD d aː AE n
พงษาวดาร	pʰ o AF ŋ s aː AE w AC a AD d aː AE n
พจน	pʰ o AF t̚ t ɕ a AD n a AD
พจนานุกรม	pʰ o AF t̚ t ɕ a AD n aː AE n u AF k r o AF m
พจน์	pʰ o AF t̚
พญา	pʰ a AD j AB aː AE
พญาณ	pʰ a AD j AB aː AE n
พณิช	pʰ a AD n i AD t̚
พนม	pʰ a AD n o AF m
พนมเปญ	pʰ a AD n o AF m p eː AE n
พนักงาน	pʰ a AD n a AD k̚ ŋ aː AE n
พนักงานรักษาพระอัยการ	pʰ a AD n a AD k̚ ŋ aː AE n r a AD k̚ s aː AE pʰ r a AD ʔ a AD j AB j AB a AD k aː AE n
พนักงานอัยการ	pʰ a AD n a AD k̚ ŋ aː AE n ʔ a AD j AB j AB a AD k aː AE n
พนัญเชิง	pʰ a AD n a AD n t ɕʰ ɤː AE ŋ
พนัน	pʰ a AD n a AD n
พนา	pʰ a AD n aː AE
พบ	pʰ o AF p̚
พบกัน	pʰ o AF p̚ k a AD n
พม่า	pʰ a AD m aː AE
พยัคฆ์	pʰ a AD j AB a AD k̚
พยัญชนะ	pʰ a AD j AB a AD n t ɕʰ a AD n a AD ʔ
พยากรณ์	pʰ a AD j AB aː AE k ɔː AG n
พยากรณ์อากาศ	pʰ a AD j AB aː AE k ɔː AG n ʔ aː AE k aː AE t̚
พยางค์	pʰ a AD j AB aː AE ŋ
พยาธิ	pʰ a AD j AB aː AE tʰ i AD
พยาน	pʰ a AD j AB aː AE n
พยานบุคคล	pʰ a AD j AB aː AE n b u AF k̚ kʰ o AF n
พยานรัก	pʰ a AD j AB aː AE n r a AD k̚
พยานหลักฐาน	pʰ a AD j AB aː AE n l a AD k̚ tʰ aː AE n
พยาบาท	pʰ a AD j AB aː AE b aː AE t̚
พยาบาล	pʰ a AD j AB aː AE b aː AE n
พยายาม	pʰ a AD j AB aː AE j AB aː AE m
พยุง	pʰ a AD j AB u AF ŋ
พยุหบาตรา	pʰ a AD j AB u AF h AA a AD b aː AE t̚ t r aː AE
พร	pʰ ɔː AG n
พรม	pʰ r o AF m m a AD
พรมแดน	pʰ r o AF m d ɛː AE n
พรรค	pʰ a AD k̚ kʰ a AD
พรรคการเมือง	pʰ a AD k̚ k aː AE n m ɯ AD a̯ ŋ
พรรค์	pʰ a AD n
พรรณนา	pʰ a AD n n a AD n aː AE
พรรดึก	pʰ a AD n r a AD d ɯ AD k̚
พรรฦก	pʰ a AD n l ɯ AD k̚
พรรษา	pʰ a AD n s aː AE
พรสวรรค์	pʰ ɔː AG n s a AD w AC a AD n
พรหม	pʰ r o AF m m a AD
พรหมจรรย์	pʰ r o AF m m a AD t ɕ a AD n
พรหมจารี	pʰ r o AF m m a AD t ɕ aː AE r iː AE
พรหมลิขิต	pʰ r o AF m l i AD kʰ i AD t̚
พรหมวิหาร	pʰ r o AF m w AC i AD h AA aː AE n
พรหมแดน	pʰ r o AF m d ɛː AE n
พรอวิเดนซ์	pʰ r ɔː AG w AC i AD d e AD n
พระ	pʰ r a AD ʔ
พระกัสสปพุทธเจ้า	pʰ r a AD k a AD s s a AD p a AD pʰ u AF t̚ t ɕ a AD w AC
พระกิตติคุณ	pʰ r a AD k i AD t̚ t i AD kʰ u AF n
พระคุณ	pʰ r a AD kʰ u AF n
พระตะบอง	pʰ r a AD t a AD b ɔː AG ŋ
พระทัย	pʰ r a AD tʰ a AD j AB
พระนคร	pʰ r a AD n a AD kʰ ɔː AG n
พระนครศรีอยุทธยา	pʰ r a AD n a AD kʰ ɔː AG n s iː AE ʔ a AD j AB u AF t̚ tʰ a AD j AB aː AE
พระนครศรีอยุธยา	pʰ r a AD n a AD kʰ ɔː AG n s iː AE ʔ a AD j AB u AF t̚ tʰ a AD j AB aː AE
พระพุทธเจ้า	pʰ r a AD pʰ u AF t̚ tʰ a AD t ɕ aː AE w AC
พระพุทธเจ้าข้า	pʰ r a AD pʰ u AF t̚ tʰ a AD t ɕ aː AE w AC kʰ aː AE
พระยา	pʰ r a AD j AB aː AE
พระยาประเทศราช	pʰ r a AD j AB aː AE p r a AD tʰ eː AE t̚ s a AD r aː AE t̚
พระราชกฤษฎีกา	pʰ r a AD r aː AE t̚ t ɕʰ a AD k r i AD t̚ s a AD d iː AE k aː AE
พระราชกำหนด	pʰ r a AD r aː AE t̚ t ɕʰ a AD k a AD m n o AF t̚
พระราชทาน	pʰ r a AD r aː AE t̚ t ɕʰ a AD tʰ aː AE n
พระราชบัญญัติ	pʰ r a AD r aː AE t̚ t ɕʰ a AD b a AD n j AB a AD t̚
พระราชสมภารเจ้า	pʰ r a AD r aː AE t̚ t ɕʰ a AD s o AF m pʰ aː AE r a AD t ɕ aː AE w AC
พระวรสาร	pʰ r a AD w AC a AD r a AD s aː AE n
พระสรณังกรพุทธเจ้า	pʰ r a AD s a AD r a AD n a AD ŋ k a AD r a AD pʰ u AF t̚ t ɕ a AD w AC
พระองค์	pʰ r a AD ʔ o AF ŋ
พระองค์เจ้า	pʰ r a AD ʔ o AF ŋ t ɕ aː AE w AC
พระเจ้า	pʰ r a AD t ɕ aː AE w AC
พระเจ้าช่วยกล้วยทอด	pʰ r a AD t ɕ aː AE w AC t ɕʰ u AF a̯ j AB k l u AF a̯ j AB tʰ ɔː AG t̚
พระเจ้าหลวง	pʰ r a AD t ɕ aː AE w AC l u AF a̯ ŋ
พระเจ้าห้าพระองค์	pʰ r a AD t ɕ aː AE w AC h AA aː AE pʰ r a AD ʔ o AF ŋ
พรั่น	pʰ r a AD n
พราก	pʰ r aː AE k̚
พรากผู้เยาว์	pʰ r aː AE k̚ pʰ uː AG j AB a AD w AC
พราง	pʰ r aː AE ŋ
พราน	pʰ r aː AE n
พราย	pʰ r aː AE j AB
พราหมณ์	pʰ r aː AE m
พรำ	pʰ r a AD m
พริก	pʰ r i AD k̚
พริกขี้หนู	pʰ r i AD k̚ kʰ iː AE n uː AG
พริกดอง	pʰ r i AD k̚ d ɔː AG ŋ
พริกน้ำปลา	pʰ r i AD k̚ n a AD m p l aː AE
พริกหยวก	pʰ r i AD k̚ j AB u AF a̯ k̚
พริกไทย	pʰ r i AD k̚ tʰ a AD j AB
พริกไทยดำ	pʰ r i AD k̚ tʰ a AD j AB d a AD m
พริทอเรีย	pʰ r i AD tʰ ɔː AG r i AD a̯
พริบ	pʰ r i AD p̚
พริ้ว	pʰ r i AD w AC
พรีเซ็นเตอร์	pʰ r iː AE s e AD n t ɤː AE
พรุ	pʰ r u AF ʔ
พรุน	pʰ r u AF n
พรุ่ง	pʰ r u AF ŋ
พรุ่งนี้	pʰ r u AF ŋ n iː AE
พรแสวง	pʰ ɔː AG n s a AD w AC ɛː AE ŋ
พร่อง	pʰ r ɔ AF ŋ
พร่ำเพรื่อ	pʰ r a AD m pʰ r ɯ AD a̯
พร้อม	pʰ r ɔː AG m
พร้อมมูล	pʰ r ɔː AG m m uː AG n
พร้อมใจ	pʰ r ɔː AG m t ɕ a AD j AB
พร้า	pʰ r aː AE
พร้าว	pʰ r aː AE w AC
พฤกษ	pʰ r ɯ AD k̚ s a AD
พฤกษศาสตร์	pʰ r ɯ AD k̚ s a AD s aː AE t̚
พฤกษา	pʰ r ɯ AD k̚ s aː AE
พฤกษ์	pʰ r ɯ AD k̚
พฤฒิบาศ	pʰ r ɯ AD t̚ tʰ i AD b aː AE t̚
พฤติกรรม	pʰ r ɯ AD t̚ t i AD k a AD m
พฤติการณ์	pʰ r ɯ AD t̚ t i AD k aː AE n
พฤศจิกา	pʰ r ɯ AD t̚ s a AD t ɕ i AD k aː AE
พฤศจิกายน	pʰ r ɯ AD t̚ s a AD t ɕ i AD k aː AE j AB o AF n
พฤษภ	pʰ r ɯ AD s o AF p̚
พฤษภา	pʰ r ɯ AD t̚ s a AD pʰ aː AE
พฤษภาคม	pʰ r ɯ AD t̚ s a AD pʰ aː AE kʰ o AF m
พฤหัสบดี	pʰ r ɯ AD h AA a AD t̚ s a AD b ɔː AG d iː AE
พล	pʰ o AF n l a AD
พลการ	pʰ a AD l a AD k aː AE n
พลขับ	pʰ o AF n l a AD kʰ a AD p̚
พลวง	pʰ l u AF a̯ ŋ
พลศาสตร์	pʰ o AF n l a AD s aː AE t̚
พลศาสตร์ของไหล	pʰ o AF n l a AD s aː AE t̚ kʰ ɔː AG ŋ l a AD j AB
พลอง	pʰ l ɔː AG ŋ
พลอย	pʰ l ɔː AG j AB
พละ	pʰ a AD l a AD ʔ
พลัง	pʰ l a AD ŋ
พลังงาน	pʰ a AD l a AD ŋ ŋ aː AE n
พลังงานจลน์	pʰ a AD l a AD ŋ ŋ aː AE n t ɕ o AF n
พลังงานทดแทน	pʰ a AD l a AD ŋ ŋ aː AE n tʰ o AF t̚ tʰ ɛː AE n
พลังงานศักย์	pʰ a AD l a AD ŋ ŋ aː AE n s a AD k̚
พลัด	pʰ l a AD t̚
พลัน	pʰ l a AD n
พลับ	pʰ l a AD p̚
พลับพลา	pʰ l a AD p̚ pʰ l aː AE
พลับพลึง	pʰ l a AD p̚ pʰ l ɯ AD ŋ
พลัม	pʰ l a AD m
พลั่ว	pʰ l u AF a̯
พลาซ่า	pʰ l aː AE s aː AE
พลาด	pʰ l aː AE t̚
พลาย	pʰ l aː AE j AB
พลาสติก	pʰ l aː AE t̚ s a AD t i AD k̚
พลิก	pʰ l i AD k̚
พลี	pʰ a AD l iː AE
พลุ	pʰ l u AF ʔ
พลู	pʰ l uː AG
พลูโต	pʰ l uː AG t oː AG
พลูโทเนียม	pʰ l uː AG tʰ oː AG n i AD a̯ m
พลเมือง	pʰ o AF n l a AD m ɯ AD a̯ ŋ
พลเรือน	pʰ o AF n l a AD r ɯ AD a̯ n
พลเรือเอก	pʰ o AF n r ɯ AD a̯ ʔ eː AE k̚
พลเอก	pʰ o AF n ʔ eː AE k̚
พล่าม	pʰ l aː AE m
พวก	pʰ u AF a̯ k̚
พวกคุณ	pʰ u AF a̯ k̚ kʰ u AF n
พวกพ้อง	pʰ u AF a̯ k̚ pʰ ɔː AG ŋ
พวกเขา	pʰ u AF a̯ k̚ kʰ a AD w AC
พวกเรา	pʰ u AF a̯ k̚ r a AD w AC
พวง	pʰ u AF a̯ ŋ
พวงกุญแจ	pʰ u AF a̯ ŋ k u AF n t ɕ ɛː AE
พวงมาลัย	pʰ u AF a̯ ŋ m aː AE l a AD j AB
พวน	pʰ u AF a̯ n
พสก	pʰ a AD s o AF k̚ k a AD
พสกนิกร	pʰ a AD s o AF k̚ n i AD k ɔː AG n
พหุนาม	pʰ a AD h AA u AF n aː AE m
พหุภพ	pʰ a AD h AA u AF pʰ o AF p̚
พหูพจน์	pʰ a AD h AA uː AG pʰ o AF t̚
พอ	pʰ ɔː AG
พอก	pʰ ɔː AG k̚
พอง	pʰ ɔː AG ŋ
พอดกอรีตซา	pʰ ɔ AF t̚ k ɔː AG r iː AE t̚ s aː AE
พอดี	pʰ ɔː AG d iː AE
พอร์ต	pʰ ɔː AG t̚
พอร์พอยส์	pʰ ɔː AG pʰ ɔ AF j AB s
พอลินีเชีย	pʰ ɔː AG l i AD n iː AE t ɕʰ i AD a̯
พอเพียง	pʰ ɔː AG pʰ i AD a̯ ŋ
พอโลเนียม	pʰ ɔː AG l oː AG n i AD a̯ m
พอใจ	pʰ ɔː AG t ɕ a AD j AB
พอใช้	pʰ ɔː AG t ɕʰ a AD j AB
พะยะค่ะ	pʰ a AD j AB a AD kʰ a AD ʔ
พะยาน	pʰ a AD j AB aː AE n
พะยูง	pʰ a AD j AB uː AG ŋ
พะยูน	pʰ a AD j AB uː AG n
พะย่ะค่ะ	pʰ a AD j AB a AD kʰ a AD ʔ
พะเยา	pʰ a AD j AB a AD w AC
พะแนง	pʰ a AD n ɛː AE ŋ
พะโล้	pʰ a AD l oː AG
พะโล้แตก	pʰ a AD l oː AG t ɛː AE k̚
พัก	pʰ a AD k̚
พักผ่อน	pʰ a AD k̚ pʰ ɔ AF n
พักร้อน	pʰ a AD k̚ r ɔː AG n
พัง	pʰ a AD ŋ
พังงา	pʰ a AD ŋ ŋ aː AE
พังผืด	pʰ a AD ŋ pʰ ɯː AE t̚
พังพอน	pʰ a AD ŋ pʰ ɔː AG n
พังพาน	pʰ a AD ŋ pʰ aː AE n
พัฒนา	pʰ a AD t̚ tʰ a AD n aː AE
พัฒนาการ	pʰ a AD t̚ tʰ a AD n aː AE k aː AE n
พัด	pʰ a AD t̚
พัดลม	pʰ a AD t̚ l o AF m
พัทยา	pʰ a AD t̚ tʰ a AD j AB aː AE
พัทลุง	pʰ a AD t̚ tʰ a AD l u AF ŋ
พัน	pʰ a AD n
พันตรี	pʰ a AD n t r iː AE
พันธมิตร	pʰ a AD n tʰ a AD m i AD t̚
พันธุ์	pʰ a AD n
พันธุ์พืช	pʰ a AD n pʰ ɯː AE t̚
พันฦก	pʰ a AD n l ɯ AD k̚
พับ	pʰ a AD p̚
พับเพียบ	pʰ a AD p̚ pʰ i AD a̯ p̚
พัฟฟิน	pʰ a AD p̚ f i AD n
พัสดุ	pʰ a AD t̚ s a AD d u AF ʔ
พา	pʰ aː AE
พากย์	pʰ aː AE k̚
พาชี	pʰ aː AE t ɕʰ iː AE
พาณิช	pʰ aː AE n i AD t̚
พาณิชย์	pʰ aː AE n i AD t̚
พาด	pʰ aː AE t̚
พาทย์	pʰ aː AE t̚
พาน	pʰ aː AE n
พาย	pʰ aː AE j AB
พายัพ	pʰ aː AE j AB a AD p̚
พายุ	pʰ aː AE j AB u AF ʔ
พายุฝน	pʰ aː AE j AB u AF f o AF n
พายุหมุน	pʰ aː AE j AB u AF m u AF n
พายุหิมะ	pʰ aː AE j AB u AF h AA i AD m a AD ʔ
พารา	pʰ aː AE r aː AE
พารามีเซียม	pʰ aː AE r aː AE m iː AE s i AD a̯ m
พาราเซตามอล	pʰ aː AE r aː AE s eː AE t aː AE m ɔ AF n
พาราโบลา	pʰ aː AE r aː AE b oː AG l aː AE
พาล	pʰ aː AE n
พาลาเดียม	pʰ aː AE l aː AE d i AD a̯ m
พาสตา	pʰ aː AE s t aː AE
พาสปอร์ต	pʰ aː AE t̚ s a AD p ɔː AG t̚
พาสุกรี	pʰ aː AE s u AF k r iː AE
พาสุกี	pʰ aː AE s u AF k iː AE
พาหนะ	pʰ aː AE h AA a AD n a AD ʔ
พาหุ	pʰ aː AE h AA u AF ʔ
พาฬ	pʰ aː AE l a AD
พาฬมฤค	pʰ aː AE l a AD m a AD l ɯ AD k̚
พาโนรามา	pʰ aː AE n oː AG r aː AE m aː AE
พิกัด	pʰ i AD k a AD t̚
พิการ	pʰ i AD k aː AE n
พิกุล	pʰ i AD k u AF n
พิฆาต	pʰ i AD kʰ aː AE t̚
พิง	pʰ i AD ŋ
พิจารณา	pʰ i AD t ɕ aː AE r a AD n aː AE
พิจารณ์	pʰ i AD t ɕ aː AE n
พิจิก	pʰ i AD t ɕ i AD k̚
พิจิตร	pʰ i AD t ɕ i AD t̚
พิชิต	pʰ i AD t ɕʰ i AD t̚ t a AD
พิซซา	pʰ i AD t̚ s aː AE
พิซซ่า	pʰ i AD t̚ s aː AE
พิณ	pʰ i AD n
พิถีพิถัน	pʰ i AD tʰ iː AE pʰ i AD tʰ a AD n
พิทักษ์	pʰ i AD tʰ a AD k̚
พิธี	pʰ i AD tʰ iː AE
พิธีกรรม	pʰ i AD tʰ iː AE k a AD m
พิธีการ	pʰ i AD tʰ iː AE k aː AE n
พิธีสาร	pʰ i AD tʰ iː AE s aː AE n
พินทุ	pʰ i AD n tʰ u AF ʔ
พินอิน	pʰ i AD n ʔ i AD n
พินัย	pʰ i AD n a AD j AB
พินัยกรรม	pʰ i AD n a AD j AB k a AD m
พิบัติ	pʰ i AD b a AD t̚ t i AD
พิบัติภัย	pʰ i AD b a AD t̚ t i AD pʰ a AD j AB
พิพากษา	pʰ i AD pʰ aː AE k̚ s aː AE
พิพาท	pʰ i AD pʰ aː AE t̚
พิพิธภัณฑสถาน	pʰ i AD pʰ i AD t̚ tʰ a AD pʰ a AD n tʰ a AD s a AD tʰ aː AE n
พิพิธภัณฑ์	pʰ i AD pʰ i AD t̚ tʰ a AD pʰ a AD n
พิพิธภัณฑ์สัตว์น้ำ	pʰ i AD pʰ i AD t̚ tʰ a AD pʰ a AD n s a AD t̚ n aː AE m
พิภพ	pʰ i AD pʰ o AF p̚
พิมพ์	pʰ i AD m
พิมพ์ดีด	pʰ i AD m d iː AE t̚
พิมพ์เขียว	pʰ i AD m kʰ i AD a̯ w AC
พิมเสน	pʰ i AD m s eː AE n
พิราบ	pʰ i AD r aː AE p̚
พิราบสื่อสาร	pʰ i AD r aː AE p̚ s ɯː AE s aː AE n
พิราลัย	pʰ i AD r aː AE l a AD j AB
พิริยะ	pʰ i AD r i AD j AB a AD ʔ
พิรุธ	pʰ i AD r u AF t̚
พิลิปดา	pʰ i AD l i AD p̚ d aː AE
พิษ	pʰ i AD t̚ s a AD
พิษณุโลก	pʰ i AD t̚ s a AD n u AF l oː AG k̚
พิษสุนัขบ้า	pʰ i AD t̚ s u AF n a AD k̚ b aː AE
พิสดาร	pʰ i AD t̚ s a AD d aː AE n
พิสตาชีโอ	pʰ i AD s t aː AE t ɕʰ i AD ʔ oː AG
พิสุทธินิยม	pʰ i AD s u AF t̚ tʰ i AD n i AD j AB o AF m
